Compiled loss functions
compiled score function
1926 136.482070923 139.196273804
1927 136.348358154 139.027557373
1928 136.335342407 139.069381714
1929 136.351623535 139.096801758
1930 136.172088623 138.905212402
1931 136.215316772 138.810882568
1932 136.339080811 138.903549194
1933 136.387908936 138.804000854
1934 136.509170532 139.398635864
1935 136.86479187 139.392501831
1936 136.34967041 139.162597656
1937 136.322113037 139.029586792
1938 136.308898926 139.102264404
1939 136.643157959 139.292541504
1940 136.46875 139.332901001
1941 136.234283447 139.016326904
1942 136.329833984 138.918945312
1943 136.313095093 139.09147644
1944 136.467483521 139.298843384
1945 136.333068848 138.934020996
1946 136.181610107 138.777236938
1947 136.148925781 138.986877441
1948 136.270950317 138.841033936
1949 136.37512207 139.058181763
1950 136.879455566 139.337539673
1951 136.565338135 139.458312988
1952 136.098739624 139.015365601
1953 136.421951294 139.270767212
1954 136.358078003 138.788375854
1955 136.363204956 139.098190308
1956 136.317550659 138.933563232
1957 136.362014771 139.136459351
1958 136.54296875 139.537963867
1959 136.400268555 139.093505859
1960 136.378189087 139.230224609
1961 136.536361694 139.094284058
1962 136.409454346 138.942077637
1963 136.276870728 138.854309082
1964 136.225982666 138.826599121
1965 136.304290771 138.852966309
1966 136.266098022 138.943099976
1967 136.313278198 138.886428833
1968 136.311599731 138.941894531
1969 136.344985962 138.902145386
1970 136.309677124 139.002502441
1971 136.121261597 138.770690918
1972 136.404937744 139.197067261
1973 136.259796143 139.063476562
1974 136.340240479 139.256896973
1975 136.42300415 139.227172852
1976 136.42980957 139.231246948
1977 136.590713501 139.268753052
1978 136.225357056 139.005889893
1979 136.1431427 139.121963501
1980 136.410247803 139.035614014
1981 136.390686035 139.346084595
1982 136.20866394 139.094238281
1983 136.19708252 138.80847168
1984 136.422439575 139.346466064
1985 136.296859741 138.988891602
1986 136.314529419 139.05279541
1987 136.256240845 138.951278687
1988 136.131332397 138.904067993
1989 136.286529541 139.13104248
1990 136.404769897 139.026473999
1991 136.284729004 139.005554199
1992 136.149353027 138.713699341
1993 136.402938843 139.046020508
1994 136.480743408 138.990127563
1995 136.179748535 138.790863037
1996 136.339920044 139.041748047
1997 136.18057251 138.768280029
1998 136.260681152 139.061843872
1999 136.582473755 139.425308228
creating pickled numpy output
wrote pickled numpy output
Final validation loss
garray(138.72532653808594)
Final test loss
garray(140.4915313720703)
Theano: Initializing cuBLAS
