ExpLogPatternSub
LogExpPatternSub
[[ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 ..., 
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]]
compiled score function
Old best loss
garray(99.96089172363281)
Compiled loss functions
739 96.5255966187 99.8455123901
740 96.5416564941 99.9062271118
741 96.571395874 99.9171600342
742 96.5939407349 99.8879241943
743 96.541519165 99.8786697388
744 96.6345443726 99.9113845825
745 96.5243988037 99.7793579102
746 96.5282440186 99.7562332153
747 96.598487854 99.8542480469
748 96.5473403931 99.7951126099
749 96.5381240845 99.845085144
750 96.5896987915 99.8546600342
751 96.5515975952 99.8368759155
752 96.5062561035 99.8025817871
753 96.5765151978 99.9288330078
754 96.5172805786 99.8371887207
755 96.5436859131 99.8416900635
756 96.5837783813 99.8633499146
757 96.5861053467 99.9245605469
758 96.62940979 99.9124832153
759 96.630821228 99.9106369019
760 96.5374755859 99.8723831177
761 96.6666870117 99.8828277588
762 96.5801849365 99.8808746338
763 96.5488586426 99.9058074951
764 96.515296936 99.9247741699
765 96.5001983643 99.8457260132
766 96.5679550171 99.8316879272
767 96.5594787598 99.7839660645
768 96.5056991577 99.8429107666
769 96.5365371704 99.8444442749
770 96.5444793701 99.7912216187
771 96.6119155884 99.9472885132
772 96.5966873169 99.9300231934
773 96.5710906982 99.8913345337
774 96.6134490967 99.904510498
775 96.6274337769 99.9196166992
776 96.5788345337 99.8485565186
777 96.615737915 99.9036865234
778 96.5704345703 99.8934783936
779 96.5597381592 99.8905715942
780 96.5606689453 99.9860687256
781 96.5283584595 99.8086471558
782 96.5421676636 99.884262085
783 96.5272979736 99.8635482788
784 96.5852203369 100.002319336
785 96.5531158447 99.9371566772
786 96.5630569458 100.017211914
787 96.5388565063 99.9705123901
788 96.6233062744 99.9840774536
789 96.5747756958 99.8505325317
790 96.5487289429 99.8310623169
791 96.5769958496 99.9022064209
792 96.5625610352 99.8087844849
793 96.5305862427 99.8663711548
794 96.517906189 99.8513259888
795 96.5572052002 99.8089141846
796 96.5289382935 99.8502655029
797 96.5474777222 99.8417205811
798 96.5233612061 99.8467254639
799 96.5498199463 99.8623657227
800 96.5840454102 99.9302444458
801 96.5400238037 99.9451065063
802 96.5255661011 99.7829589844
803 96.6172103882 99.9169540405
804 96.501739502 99.8771591187
805 96.5082244873 99.8172225952
806 96.576385498 99.9324874878
807 96.5835342407 99.9029006958
808 96.5723876953 99.8539047241
809 96.5140304565 99.8478469849
810 96.5295562744 99.8834609985
811 96.583114624 99.9248504639
812 96.5404205322 99.8685913086
813 96.6148376465 99.9596939087
814 96.5515899658 99.8820877075
815 96.6113891602 99.9514846802
816 96.5354385376 99.8077697754
817 96.5927200317 99.9157485962
818 96.6258544922 99.8926315308
819 96.5669784546 99.9725265503
820 96.5476608276 99.9064407349
821 96.5769348145 99.9746704102
822 96.524055481 99.9332962036
823 96.4898757935 99.8779220581
824 96.5705184937 99.9454116821
825 96.5676193237 99.9155960083
826 96.526260376 99.9306488037
827 96.6256942749 99.9014968872
828 96.5379180908 99.8074951172
829 96.5519180298 99.8306655884
830 96.5301208496 99.8950500488
831 96.5363006592 99.8836212158
832 96.5659408569 99.9343490601
833 96.507774353 99.8444137573
834 96.5760498047 99.9343338013
