Compiled loss functions
compiled score function
1927 137.804550171 151.49647522
1928 138.026580811 151.528335571
1929 137.50050354 151.466522217
1930 138.465042114 151.989303589
1931 137.788253784 151.577911377
1932 137.750244141 151.359390259
1933 137.506500244 151.259124756
1934 138.167053223 151.800506592
1935 137.740722656 151.183883667
1936 137.51713562 151.34034729
1937 137.780471802 151.299606323
1938 138.097442627 151.93598938
1939 137.655456543 151.57460022
1940 137.852828979 151.412017822
1941 137.756011963 151.41506958
1942 137.621826172 151.625015259
1943 137.946212769 151.945953369
1944 138.087677002 151.272094727
1945 137.585144043 151.240066528
1946 137.721862793 151.447601318
1947 138.008911133 151.44380188
1948 137.789749146 151.547744751
1949 137.72428894 151.262649536
1950 137.725021362 151.373748779
1951 137.732162476 151.390838623
1952 137.564575195 151.426940918
1953 137.524414062 151.192214966
1954 137.438690186 151.301208496
1955 137.567947388 151.761489868
1956 137.523605347 151.364547729
1957 137.859222412 151.659072876
1958 137.730377197 151.55090332
1959 138.203369141 151.817733765
1960 137.591659546 151.615127563
1961 137.870223999 151.597717285
1962 137.72694397 151.404266357
1963 138.109039307 151.494552612
1964 137.491226196 151.549545288
1965 137.567871094 151.333282471
1966 137.943344116 151.647171021
1967 137.902252197 151.708465576
1968 137.829437256 151.618865967
1969 137.68611145 151.310302734
1970 138.069839478 152.079437256
1971 137.690643311 151.472076416
1972 137.412750244 151.305221558
1973 137.807220459 151.626159668
1974 137.645080566 151.562469482
1975 137.871032715 151.608032227
1976 137.898849487 151.57774353
1977 137.416595459 151.339736938
1978 137.706451416 151.446105957
1979 138.132751465 151.763549805
1980 138.133117676 151.405944824
1981 137.937515259 151.314086914
1982 137.547271729 151.482070923
1983 137.790969849 151.715301514
1984 137.642730713 151.594451904
1985 138.171234131 152.115844727
1986 137.651824951 151.538909912
1987 137.635269165 151.616043091
1988 137.530609131 151.288146973
1989 138.08404541 151.663818359
1990 137.8828125 151.431060791
1991 138.095306396 151.959976196
1992 137.548355103 151.365997314
1993 137.910491943 151.539627075
1994 138.150543213 151.796295166
1995 137.772079468 151.409317017
1996 137.769485474 151.728363037
1997 137.751220703 151.440292358
1998 137.838821411 151.703735352
1999 138.077087402 151.584991455
2000 137.747131348 151.689376831
2001 137.976577759 151.753128052
2002 137.623016357 151.267028809
2003 137.829956055 151.425415039
2004 137.675964355 151.345214844
2005 137.738510132 151.827819824
2006 137.579101562 151.650192261
2007 137.472961426 151.602371216
2008 137.957107544 151.529296875
2009 137.651519775 151.342788696
2010 137.634841919 151.664352417
2011 137.579925537 151.602020264
2012 137.359832764 151.657455444
2013 137.86630249 151.498397827
2014 137.643768311 151.374938965
2015 137.813796997 151.451156616
2016 138.082061768 151.961578369
2017 137.890441895 151.400848389
2018 137.633010864 151.293899536
2019 138.00227356 151.53302002
2020 138.220092773 152.013290405
2021 137.620147705 151.481628418
2022 137.931335449 151.89276123
2023 137.962966919 151.516052246
2024 137.507522583 151.508102417
2025 137.559173584 151.395248413
2026 137.72479248 151.476348877
2027 138.202774048 151.991699219
2028 138.285842896 152.19442749
2029 137.903930664 151.730789185
2030 137.559173584 151.325286865
2031 137.403030396 151.328796387
2032 138.47555542 152.120223999
2033 137.59538269 151.294723511
2034 137.776580811 151.494552612
2035 137.491439819 151.242965698
2036 137.751022339 151.670303345
2037 137.762939453 151.419235229
2038 137.722045898 151.707839966
2039 137.44493103 151.198852539
2040 137.563598633 151.229125977
2041 137.496063232 151.259353638
2042 137.667373657 151.838485718
2043 137.81463623 151.578536987
2044 137.625183105 151.259414673
2045 137.894332886 151.697738647
2046 137.684082031 151.627944946
2047 138.191482544 151.617263794
2048 137.90763855 151.727645874
2049 137.738494873 151.924423218
2050 137.620513916 151.304840088
2051 137.612594604 151.688613892
2052 137.806091309 151.532058716
2053 137.587921143 151.422515869
2054 137.631988525 151.587005615
2055 137.771331787 151.760650635
2056 138.238433838 151.769515991
2057 138.008377075 151.77973938
2058 137.783401489 151.858596802
2059 137.911682129 151.875701904
2060 138.012252808 151.575820923
2061 137.975204468 151.739059448
2062 138.378952026 151.771438599
2063 138.023544312 151.646560669
2064 137.572143555 151.475692749
2065 137.871261597 151.560791016
2066 138.316299438 152.222518921
2067 137.584503174 151.608169556
2068 137.685134888 151.36000061
2069 138.266342163 152.170761108
2070 138.354171753 151.71963501
2071 138.058486938 151.514053345
2072 137.466430664 151.32925415
2073 137.449783325 151.646789551
2074 137.913604736 151.672683716
2075 138.245483398 151.682601929
2076 137.9480896 151.443664551
2077 138.102844238 152.03263855
2078 138.754745483 152.500549316
2079 137.716583252 151.331039429
2080 137.780700684 152.026855469
2081 137.996276855 151.807006836
2082 137.352844238 151.493347168
2083 137.695510864 151.889785767
2084 137.537063599 151.61781311
2085 137.532791138 151.608047485
2086 137.78288269 151.809127808
2087 137.558639526 151.586853027
2088 137.5831604 151.729187012
2089 137.959701538 151.854995728
2090 137.469161987 151.54258728
2091 137.953552246 151.696258545
2092 137.643554688 151.451507568
2093 137.682800293 151.440689087
2094 138.274505615 152.117324829
2095 137.37890625 151.676147461
2096 137.680679321 151.593490601
2097 137.521057129 151.570617676
2098 137.659088135 151.722640991
2099 138.039642334 152.121917725
2100 137.574127197 151.340087891
2101 137.438873291 151.425750732
2102 138.022018433 152.101303101
2103 139.021942139 152.001937866
2104 137.840499878 151.744552612
2105 137.450195312 151.510040283
2106 137.531707764 151.610153198
2107 137.516891479 151.671173096
2108 138.291366577 151.828689575
2109 137.558792114 152.03527832
2110 137.376602173 151.384002686
2111 138.05418396 151.835113525
2112 137.462173462 151.425552368
2113 137.572570801 151.47644043
2114 137.676803589 151.451187134
2115 137.53326416 151.454788208
2116 138.482849121 152.091888428
2117 137.425735474 151.505203247
2118 137.488830566 151.438369751
2119 137.429733276 151.526092529
2120 137.732543945 151.391265869
2121 137.731811523 151.731658936
2122 137.664657593 151.755310059
2123 137.581558228 151.543701172
2124 138.150772095 151.887039185
2125 137.711349487 151.787902832
2126 137.523040771 151.715148926
2127 137.808532715 151.759353638
2128 137.556167603 151.481460571
2129 137.897872925 151.439804077
2130 138.177490234 151.938903809
2131 137.998519897 152.140899658
2132 137.779693604 151.586257935
2133 137.266769409 151.461395264
2134 137.847351074 151.952926636
2135 137.566741943 151.538131714
2136 137.413009644 151.250091553
2137 137.541381836 151.502990723
2138 137.674636841 151.566207886
2139 137.488449097 151.618499756
2140 137.934173584 151.696304321
2141 137.396331787 151.641647339
2142 137.787384033 151.780776978
2143 137.269699097 151.367370605
2144 137.731246948 151.445327759
2145 137.820175171 151.731140137
2146 137.975631714 151.82220459
2147 137.714370728 151.874282837
2148 137.764984131 151.593582153
2149 137.662384033 151.768798828
2150 137.555221558 151.672592163
2151 137.787261963 151.584640503
2152 137.54927063 151.441650391
2153 137.726715088 151.689208984
2154 137.752090454 151.661590576
2155 137.897460938 151.605911255
2156 137.356292725 151.560440063
2157 137.798461914 151.769348145
2158 137.55670166 151.547973633
2159 137.745376587 151.891723633
2160 137.570953369 151.792541504
2161 137.716461182 151.602981567
2162 138.448547363 152.379440308
2163 138.051834106 151.811691284
2164 137.63835144 151.807403564
2165 138.071166992 152.034011841
2166 137.42565918 151.526626587
2167 137.551177979 151.627944946
2168 137.863449097 151.892562866
2169 137.66607666 151.576782227
2170 137.53062439 151.475402832
2171 137.686828613 151.592987061
2172 137.687164307 151.669616699
2173 137.633544922 151.738998413
2174 137.489334106 151.426864624
2175 137.616546631 151.959121704
2176 137.49180603 151.945587158
2177 137.825683594 151.948547363
2178 137.552001953 151.649139404
2179 137.612350464 151.58543396
2180 137.518356323 151.641113281
2181 137.703338623 151.41885376
2182 137.67149353 151.901611328
2183 138.137268066 151.728897095
2184 137.355422974 151.47354126
2185 137.380065918 151.5909729
2186 137.412322998 151.614257812
2187 137.650024414 151.648345947
2188 137.543273926 151.837188721
2189 137.426849365 151.54826355
2190 137.54737854 151.659851074
2191 137.744552612 151.929840088
2192 138.139968872 152.062072754
2193 138.440078735 151.93447876
2194 137.755844116 151.603775024
2195 137.971710205 151.973953247
2196 137.426605225 151.756393433
2197 137.826004028 152.026077271
2198 137.48248291 151.337554932
2199 137.786117554 152.023117065
2200 137.919555664 151.493392944
2201 137.657165527 151.674926758
2202 137.359558105 151.6277771
2203 137.634811401 151.615066528
2204 138.05670166 152.019180298
2205 137.653793335 151.864730835
2206 137.646224976 151.816879272
2207 137.724609375 151.709396362
2208 137.964950562 151.904815674
2209 137.858428955 151.701126099
2210 137.374938965 151.536056519
2211 137.764205933 152.119338989
2212 137.327850342 151.577331543
2213 138.105010986 152.082809448
2214 137.49710083 151.906951904
2215 137.808563232 151.950775146
2216 137.975280762 152.02494812
2217 138.113098145 152.066970825
2218 138.032928467 152.108352661
2219 137.572479248 151.937911987
2220 137.536682129 151.680145264
2221 138.62071228 152.022766113
2222 137.343887329 151.699325562
2223 137.75881958 151.958358765
2224 137.516464233 151.618942261
2225 137.863723755 151.850357056
2226 137.363052368 151.540313721
2227 137.543289185 151.926513672
2228 137.450271606 151.496276855
2229 137.444641113 151.739624023
2230 137.836502075 152.005310059
2231 137.59312439 151.765426636
2232 137.586273193 151.86857605
2233 137.397735596 151.642349243
2234 137.707702637 151.872116089
2235 137.738189697 151.788803101
2236 138.253723145 152.215774536
2237 137.598999023 151.729522705
2238 137.514251709 151.768203735
2239 137.50213623 151.688735962
2240 137.713912964 151.831222534
2241 137.303512573 151.649307251
2242 138.145812988 152.150039673
2243 137.746490479 152.011322021
2244 137.662689209 151.614013672
2245 137.401153564 151.606124878
2246 137.770797729 151.779251099
2247 137.884140015 151.637084961
2248 137.746795654 152.118652344
2249 137.647354126 151.684661865
2250 137.45022583 151.71081543
2251 137.350494385 151.708786011
2252 137.512481689 151.555389404
2253 137.883361816 151.900558472
2254 137.885116577 151.836425781
2255 137.440292358 151.613754272
2256 137.859909058 152.054092407
2257 137.98236084 151.81149292
2258 137.555786133 151.828567505
2259 137.543991089 151.760574341
2260 137.409042358 151.392883301
2261 137.868057251 151.91494751
2262 137.868652344 152.02684021
2263 137.448181152 151.755599976
2264 137.721160889 151.937194824
2265 137.379547119 151.815338135
2266 137.33190918 151.501663208
2267 137.485916138 152.102981567
2268 137.46182251 151.641540527
2269 137.53414917 151.542953491
2270 137.376739502 151.687423706
2271 137.685531616 151.855865479
2272 137.547332764 151.890213013
2273 137.726974487 151.924987793
2274 137.484344482 151.585693359
2275 137.867553711 151.854400635
2276 137.676391602 151.936401367
2277 137.395782471 151.727859497
2278 137.428222656 151.46585083
2279 137.531906128 151.771514893
2280 137.217941284 151.570358276
2281 137.314941406 151.641220093
2282 137.461715698 152.095855713
2283 137.418991089 151.802032471
2284 137.711212158 151.937286377
2285 137.844894409 151.840805054
2286 137.599441528 151.921539307
2287 137.970794678 151.712402344
2288 137.5859375 151.865509033
2289 137.58782959 151.99697876
2290 137.244552612 151.648239136
2291 137.669616699 151.845840454
2292 137.45854187 151.688873291
2293 137.625488281 151.9347229
2294 137.94833374 152.212936401
2295 137.590484619 152.243865967
2296 137.644821167 151.931564331
2297 137.799911499 152.305526733
2298 137.387405396 151.536636353
2299 137.602859497 151.773483276
2300 137.633880615 151.942352295
2301 138.114501953 152.103393555
2302 137.567169189 151.850769043
2303 137.503509521 151.703536987
2304 137.539733887 151.590927124
2305 137.614471436 151.657943726
2306 137.643295288 152.192214966
2307 137.489089966 151.891937256
2308 137.755310059 151.753753662
2309 137.557922363 151.738555908
2310 137.309692383 151.690490723
2311 138.006271362 152.079116821
2312 137.677703857 151.556259155
2313 137.424072266 151.767166138
2314 138.003372192 152.269515991
2315 137.855010986 152.076431274
2316 137.260742188 151.669815063
2317 137.841629028 151.851501465
2318 138.074798584 152.390319824
2319 137.491531372 151.771438599
2320 137.261932373 151.903625488
2321 137.797012329 152.00328064
2322 137.790374756 151.959960938
2323 137.240661621 151.443878174
2324 137.652633667 152.194915771
2325 137.322723389 151.52507019
2326 137.440597534 151.811645508
2327 137.474899292 152.052108765
2328 137.32434082 151.844528198
2329 137.475143433 151.762207031
2330 137.215988159 151.761047363
2331 137.456390381 151.940841675
2332 137.514205933 151.695327759
2333 137.293029785 151.612838745
2334 138.084335327 152.254241943
2335 137.585510254 152.237640381
2336 137.357421875 151.94960022
2337 137.686843872 151.950576782
2338 137.5362854 152.136230469
2339 137.667572021 152.324920654
2340 138.017211914 151.963272095
2341 138.982818604 152.194854736
2342 137.291732788 151.531707764
2343 137.635543823 151.688140869
2344 137.829803467 152.2215271
2345 137.447753906 151.738342285
2346 137.599594116 151.880584717
2347 137.517120361 151.803268433
2348 137.42175293 151.9871521
2349 137.385421753 151.697006226
2350 137.671417236 151.791915894
2351 137.378448486 151.831115723
2352 137.448989868 151.739715576
2353 137.852676392 151.934051514
2354 138.573577881 152.540649414
2355 137.853317261 152.054473877
2356 137.315612793 151.64831543
2357 137.594772339 151.886550903
2358 137.921386719 152.005020142
2359 138.392074585 152.269393921
2360 137.547241211 151.914932251
2361 137.522354126 151.766540527
2362 137.466766357 151.856369019
2363 137.464752197 151.792251587
2364 137.670852661 152.128173828
2365 137.36781311 151.774688721
2366 137.275115967 151.662918091
2367 137.744873047 151.90071106
2368 137.569473267 151.893829346
2369 137.267272949 151.793487549
2370 137.598052979 152.125854492
2371 137.393463135 151.718933105
2372 137.599533081 151.915512085
2373 137.633331299 151.817092896
2374 137.327529907 151.506652832
2375 137.371459961 151.840667725
2376 137.931808472 151.968261719
2377 137.444091797 151.85723877
2378 137.321929932 151.763412476
2379 137.583862305 151.922149658
2380 137.836380005 152.035583496
2381 137.378952026 151.894866943
2382 137.576675415 152.137817383
2383 137.533309937 152.030334473
2384 137.1512146 151.794235229
2385 138.014678955 152.193878174
2386 137.773422241 152.017990112
2387 137.623321533 152.356460571
2388 137.54888916 152.026931763
2389 137.732833862 152.305526733
2390 137.591583252 152.156951904
2391 137.705047607 151.926864624
2392 137.907104492 151.957977295
2393 137.389373779 151.872299194
2394 137.546401978 151.918670654
2395 137.235565186 151.958740234
2396 137.690841675 152.092041016
2397 137.732254028 152.198440552
2398 137.531585693 151.72644043
2399 137.425979614 151.737869263
2400 137.272109985 152.186355591
2401 137.541030884 151.950683594
2402 138.132049561 152.118179321
2403 137.288314819 151.861480713
2404 137.562316895 151.825012207
2405 137.512008667 151.761016846
2406 137.845199585 152.403366089
2407 137.448822021 151.548080444
2408 137.673492432 152.002029419
2409 137.381881714 151.943710327
2410 137.451522827 151.605606079
2411 138.032165527 152.216827393
2412 137.31098938 151.771331787
2413 137.588851929 152.159927368
2414 137.539459229 151.804428101
2415 137.562942505 152.240692139
2416 137.315963745 151.686233521
2417 137.630981445 152.130905151
2418 137.787277222 151.883758545
2419 137.420806885 152.05607605
2420 137.759155273 151.673049927
2421 137.332870483 151.966201782
2422 137.335006714 151.826919556
2423 137.80632019 151.965484619
2424 137.805145264 151.851150513
2425 137.472564697 151.970779419
2426 137.467712402 152.013381958
2427 137.824127197 152.037597656
2428 137.618606567 152.067611694
2429 137.651000977 151.998352051
2430 137.557937622 151.748001099
2431 137.64151001 152.106491089
2432 137.388961792 152.046661377
2433 137.809799194 152.188583374
2434 138.117416382 152.304672241
2435 137.977890015 152.236541748
2436 137.549407959 152.111450195
2437 137.748764038 151.863967896
2438 137.423690796 151.742599487
2439 137.536132812 152.212097168
2440 137.433624268 151.931716919
2441 137.75769043 151.983734131
2442 137.856903076 152.221420288
2443 137.912612915 152.155426025
2444 137.948745728 152.216445923
2445 137.440658569 151.940811157
2446 137.987442017 152.179214478
2447 137.207092285 151.915878296
2448 137.46081543 151.804458618
2449 137.185241699 152.033828735
2450 137.768386841 152.447113037
2451 137.502319336 152.189727783
2452 138.133499146 152.244491577
2453 137.404541016 152.026565552
2454 137.474258423 152.123245239
2455 137.561447144 152.218215942
2456 137.850234985 152.282730103
2457 137.551300049 151.972503662
2458 137.262969971 151.869415283
2459 137.35508728 151.951217651
2460 138.249084473 152.467514038
2461 137.387176514 151.685501099
2462 137.321609497 152.079071045
2463 137.832824707 151.998428345
2464 137.615463257 152.01184082
2465 137.434463501 152.008377075
2466 137.670043945 151.914550781
2467 137.273040771 152.267364502
2468 137.631011963 152.313491821
2469 138.546768188 152.416976929
2470 137.271591187 151.982772827
2471 137.454833984 151.579345703
2472 137.409301758 151.833999634
2473 137.435653687 152.095123291
2474 138.476791382 152.550552368
2475 137.270950317 151.69430542
2476 137.811233521 152.047653198
2477 137.931381226 152.021713257
2478 137.570770264 152.217544556
2479 137.478042603 152.126373291
2480 137.311645508 152.059341431
2481 137.272521973 152.135543823
2482 137.631088257 152.227966309
2483 137.258346558 151.907669067
2484 137.547454834 151.931228638
2485 137.436203003 152.210952759
2486 137.368743896 151.790740967
2487 137.242248535 151.725601196
2488 137.596740723 152.069152832
2489 137.394561768 152.339004517
2490 137.259750366 152.164962769
2491 137.272369385 152.030487061
2492 137.667373657 152.53288269
2493 138.050033569 152.56211853
2494 138.01802063 152.133270264
2495 137.871063232 152.097427368
2496 137.514923096 152.180755615
2497 137.285583496 151.825012207
2498 137.517944336 152.36869812
2499 137.363327026 151.870422363
2500 137.407470703 151.979827881
2501 137.271789551 151.865692139
2502 137.771759033 152.006072998
2503 137.505874634 152.299377441
2504 137.253829956 152.095046997
2505 137.324981689 151.976242065
2506 137.412689209 151.923583984
2507 137.30078125 151.715744019
2508 137.446960449 152.174713135
2509 137.406738281 152.073364258
2510 137.052566528 151.825057983
2511 137.60333252 151.830276489
2512 137.597366333 152.292388916
2513 137.145782471 151.790176392
2514 137.112930298 151.917129517
2515 137.882156372 152.189346313
2516 137.392272949 151.769729614
2517 137.293167114 152.229141235
2518 137.510528564 151.817520142
2519 138.021850586 152.370056152
2520 137.307525635 151.937393188
2521 137.613479614 152.189453125
2522 137.79901123 152.101959229
2523 137.398101807 152.104446411
2524 137.401519775 152.242675781
2525 137.552032471 152.119552612
2526 137.359344482 152.089645386
2527 137.487075806 152.160263062
2528 137.298706055 151.93371582
2529 137.630783081 151.733261108
2530 137.426879883 151.763031006
2531 137.86819458 152.565353394
2532 137.309005737 152.30241394
2533 137.421051025 151.831359863
2534 137.406387329 151.871734619
2535 137.408157349 152.237640381
2536 137.605484009 152.200317383
2537 137.251174927 151.989242554
2538 137.314620972 152.029678345
2539 137.384780884 152.236557007
2540 137.439743042 151.947219849
2541 137.274749756 151.874252319
2542 137.653366089 151.987121582
2543 137.713012695 152.196884155
2544 137.145889282 152.087142944
2545 137.424499512 152.240402222
2546 137.594848633 152.085601807
2547 137.624801636 152.261276245
2548 137.440139771 151.80255127
2549 137.622543335 152.156341553
2550 138.083709717 152.552307129
2551 137.624053955 152.158828735
2552 137.760848999 151.974945068
2553 137.592407227 152.32409668
2554 137.735824585 152.289093018
2555 137.592971802 152.321228027
2556 137.917907715 152.054260254
2557 137.485595703 152.007858276
2558 137.434616089 152.161514282
2559 137.409606934 151.952880859
2560 137.40776062 152.25869751
2561 137.721450806 152.081039429
2562 137.346298218 151.717178345
2563 137.245071411 151.955184937
2564 137.388763428 152.308563232
2565 137.398803711 152.500106812
2566 137.531280518 152.201965332
2567 138.159439087 152.191177368
2568 138.007171631 152.375701904
2569 137.641464233 151.884933472
2570 138.022796631 152.337463379
2571 138.245559692 152.556289673
2572 137.138061523 151.771057129
2573 137.376693726 151.864868164
2574 137.416656494 151.835845947
2575 137.610183716 152.247802734
2576 137.453079224 152.230056763
2577 137.430984497 152.143051147
2578 137.458709717 152.076263428
2579 137.528305054 151.921203613
2580 137.2159729 152.003234863
2581 137.610122681 152.431137085
2582 137.570343018 152.081039429
2583 137.282211304 152.163711548
2584 137.130126953 152.017044067
2585 137.653915405 152.178665161
2586 137.16519165 152.031280518
2587 138.411987305 152.415359497
2588 137.442184448 152.180526733
2589 137.528686523 152.16355896
2590 137.483581543 151.880752563
2591 137.468933105 151.9480896
2592 137.476928711 151.956787109
2593 137.381362915 152.091644287
2594 137.21836853 151.978530884
2595 137.104309082 152.078857422
2596 137.224212646 151.822265625
2597 137.315063477 152.009078979
2598 137.508651733 152.018768311
2599 137.45111084 152.018753052
2600 137.188034058 152.242599487
2601 137.759521484 152.176742554
2602 137.395599365 151.990127563
2603 137.115661621 152.093795776
2604 137.426010132 152.074691772
2605 137.76109314 152.168991089
2606 137.210464478 152.000778198
2607 137.511260986 152.214492798
2608 137.315505981 152.151275635
2609 137.276473999 151.931182861
2610 137.200683594 151.767822266
2611 138.062103271 152.287033081
2612 137.049911499 151.996063232
2613 137.41418457 151.875518799
2614 137.48298645 152.23576355
2615 137.375198364 152.024902344
2616 137.584701538 152.022003174
2617 137.363082886 151.975830078
2618 137.285980225 151.876251221
2619 137.507293701 152.069702148
2620 137.741409302 152.610351562
2621 137.830535889 152.30128479
2622 137.778289795 152.117034912
2623 137.73210144 152.15725708
2624 137.28855896 151.876296997
2625 137.15852356 152.170944214
2626 137.072677612 152.106552124
2627 137.465362549 152.219818115
2628 137.418212891 152.237411499
2629 137.603500366 152.208389282
2630 137.592407227 152.188781738
2631 137.293563843 152.020553589
2632 137.724517822 152.231933594
2633 137.412750244 152.190841675
2634 137.422729492 152.098861694
2635 137.635375977 152.33265686
2636 137.782562256 152.620605469
2637 137.737854004 152.235900879
2638 137.541061401 152.081939697
2639 137.930511475 152.438339233
2640 137.781280518 152.377487183
2641 137.300857544 152.267578125
2642 137.26802063 152.230651855
2643 137.3853302 152.113647461
2644 137.420715332 152.125686646
2645 137.301269531 152.177993774
2646 137.355636597 152.282165527
2647 137.513214111 152.045303345
2648 137.260040283 152.010437012
2649 137.256881714 152.084213257
2650 137.38067627 151.921676636
2651 137.441070557 152.164352417
2652 137.829421997 152.161773682
2653 137.267379761 152.000671387
2654 137.387832642 151.838165283
2655 137.23147583 152.059402466
2656 137.195205688 151.856903076
2657 137.355178833 152.328018188
2658 137.46484375 152.031021118
2659 137.583740234 152.734741211
2660 138.748779297 152.774536133
2661 137.289611816 152.231338501
2662 137.237258911 152.067367554
2663 137.415908813 152.165710449
2664 137.418182373 152.036422729
2665 137.245819092 151.998764038
2666 137.491455078 152.302658081
2667 137.367416382 151.935745239
2668 137.683410645 152.076751709
2669 137.353042603 151.765655518
2670 137.078643799 152.076660156
2671 137.597946167 152.389053345
2672 137.364303589 152.087219238
2673 137.30519104 151.951721191
2674 137.529571533 152.359100342
2675 137.602172852 152.216964722
2676 137.055801392 152.029067993
2677 137.309860229 152.302719116
2678 137.481750488 152.196914673
2679 137.598693848 152.381652832
2680 137.709701538 152.253814697
2681 137.745010376 152.51335144
2682 137.25289917 152.003952026
2683 137.856399536 152.341278076
2684 137.550201416 152.15335083
2685 137.554962158 152.228927612
2686 137.443191528 151.896392822
2687 137.530014038 152.116409302
2688 137.253692627 152.07585144
2689 138.08984375 152.335525513
2690 137.098403931 152.06817627
2691 137.502548218 151.978256226
2692 137.275222778 151.934036255
2693 137.277099609 152.028381348
2694 137.355957031 152.246490479
2695 138.094711304 152.050994873
2696 137.514801025 152.246871948
2697 138.350250244 152.704864502
2698 137.186203003 152.197647095
2699 137.110565186 151.870956421
2700 137.356262207 152.019989014
2701 138.443313599 152.363815308
2702 137.180297852 152.157211304
2703 137.28944397 152.047836304
2704 137.562179565 152.20274353
2705 137.144699097 151.835327148
2706 137.509979248 152.132095337
2707 137.397872925 152.191223145
2708 137.083831787 152.00668335
2709 137.377792358 152.15977478
2710 137.659255981 152.328872681
2711 137.217422485 152.28944397
2712 137.7293396 152.173324585
2713 137.117950439 151.843231201
2714 137.16607666 151.916107178
2715 137.940216064 152.241668701
2716 137.332321167 152.100067139
2717 137.048828125 152.093490601
2718 137.288482666 152.020339966
2719 137.609161377 152.460601807
2720 137.761062622 152.408111572
2721 137.227172852 152.152328491
2722 137.452178955 152.193344116
2723 137.160797119 152.046340942
2724 137.301528931 152.17225647
2725 137.160552979 152.230194092
2726 137.477432251 152.135894775
2727 137.895706177 152.243911743
2728 137.027420044 152.167892456
2729 137.499694824 152.366577148
2730 137.407714844 152.216567993
2731 137.105636597 152.151428223
2732 137.351196289 152.140609741
2733 137.251113892 152.214202881
2734 137.371261597 152.538452148
2735 137.184143066 151.981506348
2736 137.159072876 152.040267944
2737 137.504302979 152.186172485
2738 137.219680786 152.040802002
2739 137.336288452 152.343994141
2740 137.028640747 152.108657837
2741 137.396194458 151.948410034
2742 137.19984436 152.396179199
2743 137.433853149 151.98109436
2744 137.200363159 152.028625488
2745 137.638793945 152.458175659
2746 137.383361816 152.288543701
2747 137.645431519 152.196426392
2748 137.208297729 152.149673462
2749 137.183563232 152.296600342
2750 137.427307129 152.744903564
2751 137.491897583 152.374053955
2752 137.398406982 151.968811035
2753 137.288330078 152.046951294
2754 137.354522705 151.997039795
2755 137.14906311 152.19203186
2756 137.363830566 152.305801392
2757 137.221435547 152.023376465
2758 137.423721313 152.138076782
2759 137.153686523 152.16456604
2760 137.914718628 152.391326904
2761 137.31072998 152.165481567
2762 137.369949341 152.146636963
2763 137.134994507 151.874557495
2764 137.925811768 152.788269043
2765 137.828643799 152.533355713
2766 137.314224243 152.324935913
2767 137.032363892 152.160202026
2768 137.326309204 152.428405762
2769 137.171356201 152.10899353
2770 137.096481323 152.171203613
2771 137.417633057 152.092453003
2772 137.489349365 152.202865601
2773 137.382476807 152.246902466
2774 137.036880493 152.164871216
2775 137.645935059 152.38520813
2776 137.273345947 152.40083313
2777 137.139221191 152.27041626
2778 137.249160767 152.54888916
2779 137.254241943 152.050231934
2780 137.426605225 152.056488037
2781 137.378814697 152.270736694
2782 137.0025177 152.334289551
2783 137.336181641 152.61378479
2784 137.352600098 152.48815918
2785 137.500030518 152.352813721
2786 137.27381897 152.314285278
2787 137.498962402 152.452926636
2788 137.673141479 152.429214478
2789 137.163223267 152.007446289
2790 137.192810059 152.350540161
2791 137.307373047 152.045578003
2792 137.35484314 152.506286621
2793 137.330230713 152.214950562
2794 137.823577881 152.432479858
2795 136.9815979 152.003097534
2796 137.204238892 152.164779663
2797 137.090454102 152.167938232
2798 137.455932617 152.101776123
2799 137.142929077 151.975463867
2800 137.293045044 152.634140015
2801 137.336593628 152.421264648
2802 137.468399048 152.293701172
2803 137.773376465 152.132461548
2804 137.357543945 152.390289307
2805 137.229309082 152.071746826
2806 137.488555908 152.243530273
2807 137.059402466 151.974777222
2808 137.280853271 152.369552612
2809 138.160888672 152.704849243
2810 137.417739868 152.305450439
2811 137.222305298 152.37651062
2812 137.256271362 152.138641357
2813 137.038284302 152.104492188
2814 137.470367432 152.508987427
2815 137.354598999 152.277633667
2816 137.136306763 152.348571777
2817 137.265762329 152.393341064
2818 137.655914307 152.348449707
2819 137.218811035 152.186050415
2820 137.140396118 152.209640503
2821 137.116012573 152.322418213
2822 137.2237854 152.034362793
2823 137.415634155 152.417663574
2824 137.123199463 152.370239258
2825 137.50730896 152.844360352
2826 137.142593384 152.278244019
2827 137.021942139 152.301803589
2828 138.087921143 152.762191772
2829 137.270507812 152.403671265
2830 137.47064209 152.20652771
2831 137.135620117 152.024291992
2832 137.212997437 152.263839722
2833 137.298919678 152.238815308
2834 137.274581909 152.218795776
2835 137.35925293 152.133422852
2836 137.364685059 152.238464355
2837 137.555099487 152.08291626
2838 137.437042236 152.200149536
2839 137.54284668 152.117706299
2840 137.424468994 152.069503784
2841 137.520278931 152.180252075
2842 137.393783569 152.305175781
2843 137.410446167 152.536361694
2844 137.265930176 152.077453613
2845 137.372329712 152.393615723
2846 137.327255249 152.088500977
2847 137.279632568 152.552597046
2848 137.151397705 152.390182495
2849 137.372756958 152.283401489
2850 137.307861328 152.287765503
2851 137.499191284 152.19442749
2852 137.219223022 152.255874634
2853 137.406829834 152.36491394
2854 137.236938477 152.304290771
2855 137.305374146 152.46697998
2856 137.194595337 152.371246338
2857 137.273422241 152.328826904
2858 137.672119141 152.647476196
