compiled score function
Old best loss
garray(130.62295532226562)
Compiled loss functions
990 127.716163635 130.597320557
991 127.808609009 130.626739502
992 127.749275208 130.677841187
993 127.795097351 130.673278809
994 127.770233154 130.641815186
995 127.718933105 130.60786438
996 127.762268066 130.608840942
997 127.728904724 130.627639771
998 127.722335815 130.639297485
999 127.792030334 130.629074097
1000 127.848594666 130.585769653
1001 127.710258484 130.589660645
1002 127.652870178 130.674072266
1003 127.831230164 130.691940308
1004 127.786766052 130.661331177
1005 127.775314331 130.592697144
1006 127.792114258 130.577880859
1007 127.764709473 130.621429443
1008 127.842475891 130.616653442
1009 127.772087097 130.672790527
1010 127.730888367 130.66973877
1011 127.843727112 130.666107178
1012 127.762908936 130.611877441
1013 127.775588989 130.601577759
1014 127.807235718 130.677215576
1015 127.82661438 130.651702881
1016 127.776573181 130.601272583
1017 127.847068787 130.737014771
1018 127.746948242 130.717697144
1019 127.765518188 130.740249634
1020 127.812255859 130.638687134
1021 127.711715698 130.694656372
1022 127.791908264 130.73286438
1023 127.836158752 130.589126587
1024 127.754737854 130.735183716
1025 127.726425171 130.636703491
1026 127.77658844 130.585708618
1027 127.775947571 130.592575073
1028 127.745986938 130.53755188
1029 127.739906311 130.631500244
1030 127.792358398 130.605621338
1031 127.707847595 130.596008301
1032 127.839569092 130.543991089
1033 127.835998535 130.632614136
1034 127.794273376 130.616439819
1035 127.754257202 130.637634277
1036 127.788787842 130.708908081
1037 127.738937378 130.644348145
1038 127.809028625 130.757141113
1039 127.775444031 130.724258423
1040 127.747657776 130.667999268
1041 127.733169556 130.625366211
1042 127.715057373 130.64440918
1043 127.769744873 130.741516113
1044 127.824134827 130.743972778
1045 127.798660278 130.669265747
1046 127.684829712 130.743499756
1047 127.772369385 130.720199585
1048 127.7498703 130.7368927
1049 127.733283997 130.755966187
1050 127.742729187 130.733566284
1051 127.74243927 130.588928223
1052 127.806396484 130.646575928
1053 127.70967865 130.68170166
1054 127.842849731 130.7003479
1055 127.708755493 130.681243896
1056 127.742919922 130.638809204
1057 127.861175537 130.591629028
1058 127.752586365 130.609237671
1059 127.780670166 130.690032959
1060 127.711593628 130.694915771
1061 127.730934143 130.761962891
1062 127.829086304 130.715454102
1063 127.816635132 130.748245239
1064 127.759300232 130.658721924
1065 127.771446228 130.711090088
1066 127.877937317 130.761230469
1067 127.721168518 130.613189697
1068 127.727157593 130.592529297
1069 127.760978699 130.641571045
1070 127.779335022 130.771881104
1071 127.793479919 130.657165527
1072 127.752960205 130.679351807
1073 127.724067688 130.699127197
1074 127.757080078 130.627975464
1075 127.738693237 130.635391235
1076 127.817405701 130.572753906
1077 127.726539612 130.693099976
1078 127.748504639 130.669876099
1079 127.738189697 130.66065979
1080 127.85710907 130.743209839
1081 127.729415894 130.633056641
1082 127.765060425 130.742797852
1083 127.79523468 130.695404053
1084 127.758583069 130.693984985
1085 127.789886475 130.679885864
1086 127.742027283 130.732666016
1087 127.9167099 130.69418335
1088 127.823905945 130.697189331
1089 127.709320068 130.665466309
1090 127.760375977 130.717071533
1091 127.703948975 130.744491577
1092 127.744216919 130.73475647
1093 127.781135559 130.721923828
1094 127.704208374 130.726486206
1095 127.789413452 130.737945557
1096 127.762260437 130.634689331
1097 127.726158142 130.654754639
1098 127.706283569 130.733642578
1099 127.819595337 130.672836304
1100 127.783287048 130.736236572
1101 127.704696655 130.645767212
1102 127.72605896 130.646179199
1103 127.754997253 130.615615845
1104 127.753036499 130.662368774
1105 127.737747192 130.607711792
1106 127.749839783 130.665084839
1107 127.800514221 130.715774536
1108 127.797409058 130.718017578
1109 127.783416748 130.661087036
1110 127.778343201 130.625366211
1111 127.733085632 130.619400024
1112 127.756645203 130.665374756
1113 127.696899414 130.661178589
1114 127.709854126 130.643066406
1115 127.720947266 130.746505737
1116 127.765083313 130.641418457
1117 127.766227722 130.729125977
1118 127.729866028 130.638931274
1119 127.706283569 130.717636108
1120 127.828086853 130.683364868
1121 127.738967896 130.648635864
1122 127.712287903 130.678131104
1123 127.734283447 130.693359375
1124 127.758056641 130.667358398
1125 127.680870056 130.655487061
1126 127.807189941 130.644302368
1127 127.804893494 130.672515869
1128 127.719894409 130.704956055
1129 127.732170105 130.733825684
1130 127.769866943 130.692214966
1131 127.790534973 130.753601074
1132 127.749694824 130.676116943
1133 127.740577698 130.664718628
1134 127.77936554 130.678344727
1135 127.793014526 130.62878418
1136 127.827529907 130.689971924
1137 127.668945312 130.634674072
1138 127.793403625 130.63180542
1139 127.880180359 130.602844238
1140 127.804710388 130.710708618
1141 127.74571991 130.641052246
1142 127.703887939 130.711151123
1143 127.721443176 130.698364258
1144 127.761360168 130.779708862
1145 127.732345581 130.690872192
1146 127.740150452 130.770675659
1147 127.707878113 130.718887329
1148 127.753356934 130.657333374
1149 127.70438385 130.642166138
1150 127.853225708 130.678665161
1151 127.777687073 130.65184021
1152 127.678565979 130.687850952
1153 127.743858337 130.645736694
1154 127.660873413 130.647216797
1155 127.738136292 130.672958374
1156 127.722297668 130.685577393
1157 127.698905945 130.65864563
1158 127.822914124 130.673248291
1159 127.681404114 130.658843994
1160 127.722755432 130.655105591
1161 127.69997406 130.715515137
1162 127.756500244 130.758850098
1163 127.683929443 130.734710693
1164 127.774177551 130.755340576
1165 127.702476501 130.685073853
1166 127.68862915 130.649627686
1167 127.686859131 130.556015015
1168 127.778587341 130.63343811
1169 127.77495575 130.694015503
1170 127.749267578 130.738632202
1171 127.689735413 130.710281372
1172 127.748039246 130.706787109
1173 127.709518433 130.684524536
1174 127.743713379 130.67767334
1175 127.726364136 130.796890259
1176 127.730293274 130.630126953
1177 127.716400146 130.722061157
1178 127.733520508 130.652801514
1179 127.727600098 130.648193359
1180 127.744918823 130.626678467
1181 127.741004944 130.67276001
1182 127.70186615 130.658828735
1183 127.783058167 130.746337891
1184 127.827079773 130.67817688
1185 127.775474548 130.718841553
1186 127.788734436 130.723098755
1187 127.712226868 130.788375854
1188 127.714195251 130.8465271
1189 127.757087708 130.744857788
1190 127.771980286 130.773727417
1191 127.737129211 130.725479126
1192 127.71938324 130.743057251
1193 127.706993103 130.717391968
1194 127.774658203 130.746704102
1195 127.78036499 130.764541626
1196 127.734703064 130.755828857
1197 127.726768494 130.794189453
1198 127.724899292 130.721908569
1199 127.777114868 130.743392944
1200 127.744377136 130.73677063
1201 127.831413269 130.743637085
1202 127.775657654 130.669219971
1203 127.765274048 130.751983643
1204 127.748428345 130.723571777
1205 127.773948669 130.740829468
1206 127.729476929 130.689346313
1207 127.705245972 130.724014282
1208 127.726074219 130.72984314
1209 127.785339355 130.7134552
1210 127.729316711 130.740737915
1211 127.710113525 130.68951416
1212 127.753608704 130.689376831
1213 127.709213257 130.639251709
1214 127.739624023 130.716491699
1215 127.757408142 130.712753296
1216 127.687355042 130.671783447
1217 127.762878418 130.699066162
1218 127.705833435 130.64364624
1219 127.801750183 130.663711548
1220 127.738548279 130.656097412
1221 127.731216431 130.71131897
1222 127.720336914 130.718490601
1223 127.789169312 130.685043335
1224 127.718254089 130.653091431
1225 127.701026917 130.734970093
1226 127.715934753 130.734451294
1227 127.818077087 130.707778931
1228 127.723678589 130.798828125
1229 127.788238525 130.718307495
1230 127.707069397 130.727706909
1231 127.727165222 130.74559021
1232 127.741386414 130.758666992
1233 127.661323547 130.631378174
1234 127.818473816 130.683914185
1235 127.711288452 130.740325928
1236 127.726730347 130.677505493
1237 127.757736206 130.694656372
1238 127.763519287 130.721496582
1239 127.754066467 130.697723389
1240 127.697723389 130.751678467
1241 127.745773315 130.758773804
1242 127.676544189 130.644241333
1243 127.694046021 130.675415039
1244 127.692077637 130.632354736
1245 127.712776184 130.620285034
1246 127.719429016 130.678878784
1247 127.74356842 130.632568359
1248 127.755134583 130.661315918
1249 127.837120056 130.653579712
1250 127.713127136 130.660522461
1251 127.712585449 130.677352905
1252 127.799835205 130.659179688
1253 127.725997925 130.657440186
1254 127.719207764 130.696868896
1255 127.765945435 130.771240234
1256 127.70362854 130.637664795
1257 127.778144836 130.591003418
1258 127.744506836 130.688690186
1259 127.732757568 130.656478882
1260 127.803283691 130.762130737
1261 127.757049561 130.753356934
1262 127.759590149 130.728820801
1263 127.690437317 130.666564941
1264 127.686508179 130.717849731
1265 127.743659973 130.732040405
1266 127.65864563 130.699401855
1267 127.724784851 130.687820435
1268 127.711448669 130.777328491
1269 127.689865112 130.767410278
1270 127.729133606 130.789840698
1271 127.601707458 130.747085571
1272 127.793083191 130.726119995
1273 127.72984314 130.734741211
1274 127.733467102 130.692626953
1275 127.739753723 130.723342896
1276 127.781616211 130.770294189
1277 127.714759827 130.754806519
1278 127.703414917 130.78793335
1279 127.684997559 130.753677368
1280 127.720733643 130.694442749
1281 127.618507385 130.685470581
1282 127.770263672 130.769485474
1283 127.637657166 130.677703857
1284 127.719039917 130.680328369
1285 127.837745667 130.755447388
1286 127.764205933 130.752288818
1287 127.734268188 130.698989868
1288 127.693885803 130.714141846
1289 127.706794739 130.674850464
1290 127.787338257 130.687179565
1291 127.700538635 130.692779541
1292 127.760055542 130.642547607
1293 127.757530212 130.584701538
1294 127.712333679 130.566711426
1295 127.690475464 130.565979004
1296 127.690498352 130.656265259
1297 127.730026245 130.609390259
1298 127.707733154 130.559753418
1299 127.647506714 130.566085815
1300 127.78830719 130.559326172
1301 127.757904053 130.625717163
1302 127.697303772 130.652984619
1303 127.782325745 130.676940918
1304 127.718315125 130.627624512
1305 127.701713562 130.622528076
1306 127.837882996 130.589172363
1307 127.749855042 130.645812988
1308 127.772064209 130.585159302
1309 127.739219666 130.570343018
1310 127.718605042 130.660308838
1311 127.704338074 130.632232666
1312 127.722206116 130.694519043
1313 127.743858337 130.659759521
1314 127.785873413 130.633728027
1315 127.741165161 130.640762329
1316 127.738456726 130.791564941
1317 127.639038086 130.678741455
1318 127.769386292 130.660766602
1319 127.792480469 130.703567505
1320 127.714317322 130.701858521
1321 127.772224426 130.65071106
1322 127.729377747 130.595794678
1323 127.788314819 130.675476074
1324 127.747253418 130.566040039
1325 127.774467468 130.665298462
1326 127.772224426 130.661758423
1327 127.72568512 130.575714111
1328 127.740119934 130.572967529
1329 127.690223694 130.513397217
1330 127.750045776 130.579986572
1331 127.718414307 130.598892212
1332 127.699386597 130.57673645
1333 127.769119263 130.608093262
1334 127.727523804 130.626998901
1335 127.686027527 130.715698242
1336 127.729660034 130.651611328
1337 127.715065002 130.614578247
1338 127.789085388 130.583969116
1339 127.854118347 130.549179077
1340 127.703407288 130.582641602
1341 127.84488678 130.564590454
1342 127.846076965 130.633972168
1343 127.646484375 130.670074463
1344 127.765464783 130.594284058
1345 127.871238708 130.677932739
1346 127.835136414 130.602752686
1347 127.671440125 130.608093262
1348 127.695014954 130.651428223
1349 127.735557556 130.601715088
1350 127.702766418 130.581451416
1351 127.807624817 130.696990967
1352 127.752586365 130.592269897
1353 127.72088623 130.568847656
1354 127.721366882 130.53364563
1355 127.685874939 130.550949097
1356 127.78087616 130.547805786
1357 127.795974731 130.629211426
1358 127.788803101 130.493423462
1359 127.787666321 130.607650757
1360 127.780807495 130.627761841
1361 127.694160461 130.554260254
1362 127.710914612 130.608047485
1363 127.744155884 130.625442505
1364 127.742385864 130.559814453
1365 127.828239441 130.639587402
1366 127.673339844 130.663040161
1367 127.75843811 130.602462769
1368 127.753303528 130.635009766
1369 127.712493896 130.678848267
1370 127.704338074 130.661590576
1371 127.701164246 130.631759644
1372 127.723144531 130.685974121
1373 127.756523132 130.646743774
1374 127.745536804 130.651550293
1375 127.722824097 130.615615845
1376 127.735519409 130.576660156
1377 127.726799011 130.601196289
1378 127.67565918 130.556945801
1379 127.665809631 130.547103882
1380 127.732833862 130.597961426
1381 127.747413635 130.614196777
1382 127.770355225 130.575393677
1383 127.7241745 130.555526733
1384 127.712005615 130.504638672
1385 127.780738831 130.420272827
1386 127.765213013 130.528213501
1387 127.77381897 130.537979126
1388 127.681877136 130.486175537
1389 127.691925049 130.493087769
1390 127.710266113 130.509613037
1391 127.839874268 130.48085022
1392 127.759719849 130.514266968
1393 127.754669189 130.451263428
1394 127.729934692 130.472000122
1395 127.715919495 130.557434082
1396 127.759559631 130.565155029
1397 127.766975403 130.482147217
1398 127.801399231 130.572479248
1399 127.717063904 130.579223633
1400 127.731277466 130.553604126
1401 127.609596252 130.5128479
1402 127.682929993 130.584335327
1403 127.652267456 130.638198853
1404 127.706054688 130.591461182
1405 127.678619385 130.572814941
1406 127.737579346 130.658493042
1407 127.743927002 130.599594116
1408 127.647987366 130.558807373
1409 127.705604553 130.554672241
1410 127.75239563 130.566848755
1411 127.760848999 130.544998169
1412 127.747276306 130.597564697
1413 127.721336365 130.56237793
1414 127.693984985 130.652008057
1415 127.784286499 130.609649658
1416 127.789886475 130.561798096
1417 127.709228516 130.542282104
1418 127.711250305 130.512207031
1419 127.720230103 130.493743896
1420 127.707778931 130.512252808
1421 127.700363159 130.551712036
1422 127.735046387 130.583129883
1423 127.70993042 130.492584229
1424 127.645629883 130.520751953
1425 127.749298096 130.497207642
1426 127.737457275 130.470596313
1427 127.710479736 130.481460571
1428 127.75440979 130.506591797
1429 127.710777283 130.542251587
1430 127.747306824 130.543457031
1431 127.754127502 130.637573242
1432 127.721374512 130.587249756
1433 127.742019653 130.539779663
1434 127.798095703 130.586196899
1435 127.740844727 130.594802856
1436 127.750694275 130.533813477
1437 127.743835449 130.547988892
1438 127.768417358 130.593505859
1439 127.759895325 130.581298828
1440 127.732727051 130.569641113
1441 127.771469116 130.468612671
1442 127.775924683 130.513671875
1443 127.858108521 130.592483521
1444 127.704826355 130.571380615
1445 127.664497375 130.520217896
1446 127.700149536 130.512359619
1447 127.740333557 130.523468018
1448 127.666473389 130.404098511
1449 127.668647766 130.518157959
1450 127.722579956 130.572357178
1451 127.707710266 130.55569458
1452 127.700508118 130.598220825
1453 127.705085754 130.562927246
1454 127.653175354 130.603408813
1455 127.770713806 130.493133545
1456 127.632369995 130.512237549
1457 127.65851593 130.465515137
1458 127.696617126 130.618377686
1459 127.650108337 130.54006958
1460 127.772438049 130.532333374
1461 127.643798828 130.554138184
1462 127.694999695 130.656448364
1463 127.703384399 130.50592041
1464 127.703987122 130.52897644
1465 127.768226624 130.572998047
1466 127.714286804 130.514526367
1467 127.754943848 130.552108765
1468 127.614517212 130.534469604
1469 127.637985229 130.602676392
1470 127.748138428 130.558380127
1471 127.745880127 130.626678467
1472 127.596855164 130.625701904
1473 127.653938293 130.596282959
1474 127.704040527 130.641906738
1475 127.716087341 130.516281128
1476 127.634849548 130.623336792
1477 127.769073486 130.58795166
1478 127.676177979 130.587417603
1479 127.733917236 130.598602295
1480 127.747169495 130.516403198
1481 127.659164429 130.529251099
1482 127.770973206 130.553939819
1483 127.691268921 130.565307617
1484 127.700813293 130.537139893
1485 127.692634583 130.521850586
1486 127.757774353 130.602340698
1487 127.757408142 130.577713013
1488 127.773086548 130.574996948
1489 127.707038879 130.605941772
1490 127.738754272 130.615402222
1491 127.711273193 130.602233887
1492 127.663719177 130.642944336
1493 127.772415161 130.65914917
1494 127.698295593 130.595153809
1495 127.752296448 130.649780273
1496 127.794784546 130.581985474
1497 127.813018799 130.652236938
1498 127.733314514 130.686782837
1499 127.706520081 130.590515137
1500 127.696647644 130.590164185
1501 127.684165955 130.586807251
1502 127.674316406 130.648391724
1503 127.708503723 130.635421753
1504 127.710006714 130.654251099
1505 127.688110352 130.679733276
1506 127.705375671 130.576843262
1507 127.726356506 130.563949585
1508 127.671333313 130.597381592
1509 127.748260498 130.535385132
1510 127.762489319 130.527648926
1511 127.651550293 130.472488403
1512 127.676445007 130.522796631
1513 127.71937561 130.530166626
1514 127.749679565 130.640335083
1515 127.705337524 130.603286743
1516 127.731460571 130.476303101
1517 127.728668213 130.597198486
1518 127.665122986 130.569747925
1519 127.703865051 130.521270752
1520 127.702606201 130.545654297
1521 127.640914917 130.559677124
1522 127.736579895 130.555755615
1523 127.617446899 130.523681641
1524 127.747200012 130.623443604
1525 127.666564941 130.46697998
1526 127.702697754 130.53074646
1527 127.63192749 130.559753418
1528 127.840209961 130.538131714
1529 127.693359375 130.523681641
1530 127.641265869 130.492202759
1531 127.697265625 130.504776001
1532 127.676216125 130.542190552
1533 127.808616638 130.537963867
1534 127.710800171 130.532333374
1535 127.720123291 130.512878418
1536 127.727729797 130.541900635
1537 127.696464539 130.570404053
1538 127.709838867 130.525085449
1539 127.637519836 130.580673218
1540 127.682769775 130.510452271
1541 127.739845276 130.599914551
1542 127.680465698 130.62600708
1543 127.595474243 130.597244263
1544 127.753173828 130.596054077
1545 127.768074036 130.640716553
1546 127.745643616 130.618865967
1547 127.720970154 130.619903564
1548 127.661239624 130.647354126
1549 127.698577881 130.578170776
1550 127.763565063 130.618606567
1551 127.791725159 130.654937744
1552 127.733444214 130.549865723
1553 127.747825623 130.63973999
1554 127.702636719 130.649017334
1555 127.718734741 130.640945435
1556 127.728210449 130.704193115
1557 127.722145081 130.666564941
1558 127.644729614 130.632843018
1559 127.727607727 130.609588623
1560 127.72429657 130.621734619
1561 127.717704773 130.636978149
1562 127.723335266 130.646377563
1563 127.726013184 130.623291016
1564 127.682266235 130.594146729
1565 127.747558594 130.655960083
1566 127.769317627 130.62789917
1567 127.685844421 130.579574585
1568 127.620193481 130.558044434
1569 127.631629944 130.56578064
1570 127.699287415 130.494476318
1571 127.738098145 130.556472778
1572 127.655815125 130.512191772
1573 127.764083862 130.589324951
1574 127.742538452 130.575759888
1575 127.813835144 130.62979126
1576 127.695968628 130.471878052
1577 127.63444519 130.535644531
1578 127.681945801 130.572753906
1579 127.629394531 130.52684021
1580 127.763847351 130.522628784
1581 127.682807922 130.491012573
1582 127.723846436 130.525726318
1583 127.731689453 130.586898804
1584 127.684654236 130.526351929
1585 127.675094604 130.523132324
1586 127.676948547 130.568145752
1587 127.739135742 130.545181274
1588 127.767089844 130.651351929
1589 127.666389465 130.631149292
1590 127.648406982 130.52722168
1591 127.718696594 130.573547363
1592 127.626266479 130.493103027
1593 127.796638489 130.545410156
1594 127.622154236 130.582641602
1595 127.73412323 130.470703125
1596 127.681098938 130.566802979
1597 127.738883972 130.581939697
1598 127.695846558 130.574279785
1599 127.809638977 130.58430481
1600 127.777793884 130.568878174
1601 127.737464905 130.627227783
1602 127.754295349 130.544113159
1603 127.699363708 130.584503174
1604 127.696510315 130.53704834
1605 127.70425415 130.592010498
1606 127.619132996 130.566619873
1607 127.69278717 130.59703064
1608 127.674476624 130.606582642
1609 127.638717651 130.592391968
1610 127.666786194 130.610733032
1611 127.709136963 130.66734314
1612 127.690620422 130.636306763
1613 127.746177673 130.647491455
1614 127.824905396 130.661773682
1615 127.776893616 130.632324219
1616 127.670829773 130.617752075
1617 127.723739624 130.618026733
1618 127.731613159 130.692398071
1619 127.702384949 130.565628052
1620 127.670539856 130.592453003
1621 127.676460266 130.67628479
1622 127.712875366 130.650604248
1623 127.727539062 130.61680603
1624 127.676246643 130.613983154
1625 127.699905396 130.741378784
1626 127.781463623 130.562301636
1627 127.718467712 130.622619629
1628 127.695449829 130.688552856
1629 127.763069153 130.640060425
1630 127.683387756 130.651031494
1631 127.797737122 130.655593872
1632 127.744270325 130.670578003
1633 127.707603455 130.546813965
1634 127.671867371 130.582778931
1635 127.701393127 130.633666992
1636 127.688278198 130.634536743
1637 127.640159607 130.641433716
1638 127.742759705 130.663726807
1639 127.705085754 130.632537842
1640 127.674736023 130.640258789
1641 127.645736694 130.585174561
1642 127.745735168 130.596496582
1643 127.636154175 130.584457397
1644 127.675895691 130.595352173
1645 127.720497131 130.604705811
1646 127.730903625 130.710906982
1647 127.682556152 130.702377319
1648 127.747444153 130.535690308
1649 127.739326477 130.628158569
1650 127.72567749 130.584991455
1651 127.646377563 130.631118774
1652 127.623916626 130.683761597
1653 127.780326843 130.548309326
1654 127.677368164 130.631790161
1655 127.593254089 130.572647095
1656 127.618400574 130.588104248
1657 127.673736572 130.660079956
1658 127.743217468 130.671722412
1659 127.698348999 130.710250854
1660 127.731895447 130.659927368
1661 127.765159607 130.735946655
1662 127.662719727 130.738204956
1663 127.7448349 130.595489502
1664 127.627487183 130.671340942
1665 127.693183899 130.695953369
1666 127.660400391 130.693695068
1667 127.696388245 130.633895874
1668 127.676727295 130.588577271
1669 127.694976807 130.716186523
1670 127.664176941 130.638275146
1671 127.724754333 130.636383057
1672 127.674026489 130.680435181
1673 127.720993042 130.631515503
1674 127.724334717 130.618362427
1675 127.6612854 130.647247314
1676 127.606689453 130.674697876
1677 127.651100159 130.612670898
1678 127.555656433 130.649154663
1679 127.659423828 130.647125244
1680 127.635696411 130.610900879
1681 127.644538879 130.620178223
1682 127.732009888 130.570724487
1683 127.624534607 130.606414795
1684 127.69770813 130.626373291
1685 127.655929565 130.570617676
1686 127.687469482 130.669769287
1687 127.718467712 130.694442749
1688 127.690597534 130.724456787
1689 127.717628479 130.670303345
1690 127.650405884 130.664215088
1691 127.750007629 130.651260376
1692 127.622337341 130.691726685
1693 127.694786072 130.564422607
1694 127.687789917 130.602798462
1695 127.684394836 130.635406494
1696 127.753295898 130.606323242
1697 127.682876587 130.580291748
1698 127.772598267 130.659179688
1699 127.761474609 130.676589966
1700 127.739997864 130.678359985
1701 127.719894409 130.655548096
1702 127.659843445 130.672241211
1703 127.647445679 130.627502441
1704 127.728179932 130.687255859
1705 127.659965515 130.676620483
1706 127.771759033 130.662460327
1707 127.719367981 130.698562622
1708 127.667495728 130.63331604
1709 127.710716248 130.645767212
1710 127.758934021 130.673690796
1711 127.674247742 130.649032593
1712 127.739646912 130.621688843
1713 127.68547821 130.628265381
1714 127.705879211 130.66305542
1715 127.714393616 130.614746094
1716 127.807868958 130.604171753
1717 127.658218384 130.626800537
1718 127.661560059 130.649765015
1719 127.718765259 130.622879028
1720 127.672790527 130.600952148
1721 127.667900085 130.605651855
1722 127.687904358 130.588531494
1723 127.770477295 130.498245239
1724 127.651603699 130.542984009
1725 127.625167847 130.55519104
1726 127.676605225 130.522537231
1727 127.647209167 130.553512573
1728 127.672538757 130.535858154
1729 127.655540466 130.625427246
1730 127.740493774 130.620452881
1731 127.645935059 130.649795532
1732 127.744468689 130.669052124
1733 127.645614624 130.641815186
1734 127.602233887 130.71043396
1735 127.65662384 130.619003296
1736 127.709739685 130.612854004
1737 127.640136719 130.608139038
1738 127.693016052 130.668151855
1739 127.730758667 130.605361938
1740 127.671089172 130.60647583
1741 127.655586243 130.642059326
1742 127.717926025 130.642272949
1743 127.623504639 130.65133667
1744 127.664680481 130.67149353
1745 127.645065308 130.625747681
1746 127.683067322 130.738067627
1747 127.708015442 130.725128174
1748 127.708984375 130.623321533
1749 127.70904541 130.692230225
1750 127.681816101 130.627563477
1751 127.688400269 130.582183838
1752 127.640678406 130.542678833
1753 127.740600586 130.571365356
1754 127.683296204 130.652252197
1755 127.639610291 130.597946167
1756 127.612533569 130.576690674
1757 127.683425903 130.621002197
1758 127.63217926 130.633407593
1759 127.673919678 130.615402222
1760 127.687934875 130.625869751
1761 127.667137146 130.68447876
1762 127.650215149 130.61315918
1763 127.705413818 130.614151001
1764 127.703613281 130.722503662
1765 127.665809631 130.67098999
1766 127.727310181 130.727722168
1767 127.632148743 130.681777954
1768 127.680618286 130.693603516
1769 127.608634949 130.656234741
1770 127.73109436 130.697402954
1771 127.593353271 130.729354858
1772 127.642776489 130.680892944
1773 127.709838867 130.727340698
1774 127.713577271 130.671600342
1775 127.634628296 130.750854492
1776 127.692955017 130.655288696
1777 127.582870483 130.705444336
1778 127.681503296 130.69859314
1779 127.643028259 130.559295654
1780 127.71421051 130.602966309
1781 127.658889771 130.689544678
1782 127.735099792 130.609771729
1783 127.702827454 130.595535278
1784 127.65246582 130.535858154
1785 127.719467163 130.667007446
1786 127.766868591 130.618530273
1787 127.6690979 130.543212891
1788 127.643409729 130.612609863
1789 127.68409729 130.605941772
1790 127.696739197 130.564239502
1791 127.699554443 130.578292847
1792 127.598686218 130.640853882
1793 127.685455322 130.616638184
1794 127.649139404 130.667831421
1795 127.747497559 130.587097168
1796 127.617874146 130.584243774
1797 127.682136536 130.649673462
1798 127.669006348 130.653167725
1799 127.691238403 130.635284424
1800 127.712188721 130.622772217
1801 127.764808655 130.482803345
1802 127.688400269 130.665237427
1803 127.744697571 130.576095581
1804 127.649124146 130.583602905
1805 127.783119202 130.61138916
1806 127.635238647 130.764968872
1807 127.599159241 130.68560791
1808 127.717658997 130.732177734
1809 127.673568726 130.65486145
1810 127.624649048 130.6484375
1811 127.740509033 130.698669434
1812 127.669319153 130.65625
1813 127.679985046 130.70942688
1814 127.65133667 130.6434021
1815 127.632423401 130.638198853
1816 127.768989563 130.69430542
1817 127.694534302 130.609924316
1818 127.718505859 130.680053711
1819 127.763839722 130.721801758
1820 127.742736816 130.62713623
1821 127.694648743 130.649612427
1822 127.612014771 130.736999512
1823 127.641876221 130.723098755
1824 127.689933777 130.636367798
1825 127.631599426 130.628479004
1826 127.704368591 130.624786377
1827 127.660919189 130.575210571
1828 127.615623474 130.636917114
1829 127.685935974 130.651153564
1830 127.784317017 130.622528076
1831 127.682945251 130.648330688
1832 127.747055054 130.556762695
1833 127.594810486 130.65612793
1834 127.666069031 130.681640625
1835 127.681297302 130.681686401
1836 127.656478882 130.644500732
1837 127.792259216 130.610427856
1838 127.683357239 130.583129883
1839 127.627548218 130.616149902
1840 127.631629944 130.663970947
1841 127.553009033 130.613204956
1842 127.658340454 130.626571655
1843 127.737754822 130.647384644
1844 127.719924927 130.771728516
1845 127.700653076 130.614837646
1846 127.666847229 130.650100708
1847 127.676750183 130.667327881
1848 127.651428223 130.616592407
1849 127.678718567 130.660598755
1850 127.63180542 130.626800537
1851 127.733055115 130.699829102
1852 127.600265503 130.689376831
1853 127.693367004 130.713088989
1854 127.676116943 130.797790527
1855 127.626304626 130.729553223
1856 127.644515991 130.709365845
1857 127.729103088 130.692855835
1858 127.688903809 130.756286621
1859 127.648727417 130.777114868
1860 127.735168457 130.756072998
1861 127.794548035 130.71937561
1862 127.66771698 130.708129883
1863 127.666244507 130.634353638
1864 127.678916931 130.657852173
1865 127.699325562 130.792678833
1866 127.709274292 130.736022949
1867 127.62865448 130.680847168
1868 127.600814819 130.75151062
1869 127.67515564 130.689117432
1870 127.594490051 130.629592896
1871 127.714004517 130.649673462
1872 127.672576904 130.689422607
1873 127.651016235 130.729171753
1874 127.63193512 130.6640625
1875 127.665557861 130.641830444
1876 127.753479004 130.574539185
1877 127.651863098 130.711029053
1878 127.730186462 130.721511841
1879 127.6796875 130.659912109
1880 127.671096802 130.698776245
1881 127.646728516 130.647415161
1882 127.670936584 130.665054321
1883 127.636299133 130.669723511
1884 127.650238037 130.607727051
1885 127.676887512 130.669143677
1886 127.67364502 130.624725342
1887 127.706718445 130.590682983
1888 127.640548706 130.606719971
1889 127.65057373 130.67338562
1890 127.707054138 130.639373779
1891 127.72101593 130.567840576
1892 127.72089386 130.621185303
1893 127.69984436 130.667190552
1894 127.623039246 130.563278198
1895 127.613365173 130.55960083
1896 127.747238159 130.536727905
1897 127.727416992 130.587905884
1898 127.652168274 130.665939331
1899 127.645080566 130.665603638
1900 127.695976257 130.554443359
1901 127.66493988 130.647949219
1902 127.657043457 130.618865967
1903 127.671897888 130.56892395
1904 127.698608398 130.653793335
1905 127.680656433 130.617645264
1906 127.622413635 130.704177856
1907 127.620918274 130.63772583
1908 127.643280029 130.657928467
1909 127.616470337 130.759063721
1910 127.648498535 130.639419556
1911 127.625244141 130.630615234
1912 127.61227417 130.661560059
1913 127.720695496 130.679870605
1914 127.687553406 130.625228882
1915 127.677978516 130.592880249
1916 127.704460144 130.574981689
1917 127.672920227 130.692077637
1918 127.670219421 130.658432007
1919 127.666069031 130.693893433
1920 127.612518311 130.635192871
