compiled score function
Old best loss
garray(94.72926330566406)
Compiled loss functions
155 93.3519210815 94.6677856445
156 93.4014968872 94.7719192505
157 93.3964691162 94.6609725952
158 93.3736953735 94.6820678711
159 93.3874359131 94.5796508789
160 93.3506164551 94.5880889893
161 93.3556976318 94.6466445923
162 93.347038269 94.6278686523
163 93.3300170898 94.6906509399
164 93.294418335 94.6711730957
165 93.3431396484 94.6885375977
166 93.3732452393 94.6690673828
167 93.3534851074 94.6254043579
168 93.3221282959 94.6595840454
169 93.4048995972 94.7262954712
170 93.3457260132 94.6934585571
171 93.4096755981 94.674911499
172 93.3426742554 94.66065979
173 93.323135376 94.6333312988
174 93.3711547852 94.7078323364
175 93.4331207275 94.6253738403
176 93.3501739502 94.6885375977
177 93.3847198486 94.6460189819
178 93.3456344604 94.7554702759
179 93.3656768799 94.6038589478
180 93.369758606 94.6657104492
181 93.3905944824 94.6695098877
182 93.3801269531 94.5808410645
183 93.4194107056 94.6527938843
184 93.414855957 94.6639175415
185 93.3142776489 94.6602630615
186 93.3825073242 94.6921386719
187 93.2919311523 94.6683502197
188 93.3327560425 94.6255722046
189 93.379737854 94.6615066528
190 93.331741333 94.6621627808
191 93.4218139648 94.7077102661
192 93.365814209 94.6081237793
193 93.3435592651 94.6475143433
194 93.3410949707 94.6481628418
195 93.4379882812 94.702293396
196 93.3320388794 94.6647338867
197 93.3990859985 94.7010879517
198 93.3702545166 94.6089324951
199 93.379776001 94.6988067627
200 93.3006210327 94.6944351196
201 93.3543777466 94.5784912109
202 93.3335342407 94.7305145264
203 93.3959350586 94.6865692139
204 93.2792282104 94.5835876465
205 93.3680648804 94.6325378418
206 93.3071594238 94.5987167358
207 93.3231506348 94.6390838623
208 93.3406143188 94.5751037598
209 93.3796844482 94.5619659424
210 93.3402862549 94.6689376831
211 93.3656845093 94.695854187
212 93.4083786011 94.6976242065
213 93.3758239746 94.6246490479
214 93.3815383911 94.600227356
215 93.2640686035 94.5980224609
216 93.3421401978 94.5937347412
217 93.2803649902 94.6111221313
218 93.3639373779 94.5839385986
219 93.33568573 94.5967102051
220 93.3485412598 94.6238555908
221 93.3547897339 94.6091842651
222 93.2837142944 94.6882324219
223 93.3742752075 94.693031311
224 93.3785705566 94.5993499756
225 93.3335952759 94.6150970459
226 93.2686080933 94.589050293
227 93.254776001 94.5551757812
228 93.373374939 94.7109603882
229 93.3191680908 94.6492080688
230 93.3567581177 94.6524658203
231 93.3361358643 94.6460113525
232 93.3530349731 94.6676712036
233 93.3606185913 94.6348571777
234 93.3707351685 94.650138855
235 93.3482589722 94.548789978
236 93.283416748 94.6664962769
237 93.3152008057 94.6421661377
238 93.3058166504 94.6564941406
239 93.3255996704 94.6165390015
240 93.3429260254 94.6440353394
241 93.3563995361 94.6301040649
242 93.2623901367 94.6622695923
243 93.2897796631 94.6397628784
244 93.3262176514 94.6162567139
245 93.3081283569 94.6338577271
246 93.3348770142 94.6124954224
247 93.3359375 94.6190643311
248 93.2911376953 94.653137207
249 93.3370742798 94.5886001587
250 93.2974243164 94.5967941284
251 93.3851547241 94.6260375977
252 93.2784042358 94.545173645
253 93.313079834 94.6724319458
254 93.3438568115 94.6898574829
255 93.3377151489 94.6390762329
256 93.3592300415 94.6253585815
257 93.3637390137 94.5985717773
258 93.3357543945 94.6298599243
259 93.2875671387 94.6062088013
260 93.3805160522 94.5684661865
261 93.321105957 94.6079101562
262 93.3498153687 94.5789413452
263 93.2845993042 94.6585464478
264 93.322013855 94.6007919312
265 93.2762985229 94.5229568481
266 93.3297576904 94.5570373535
267 93.3394165039 94.6136550903
268 93.3263168335 94.602935791
269 93.297416687 94.5670089722
270 93.2813644409 94.6739959717
271 93.2378768921 94.6112289429
272 93.3343048096 94.6138076782
273 93.2896194458 94.6556396484
274 93.3001785278 94.5574493408
275 93.3352966309 94.64037323
276 93.3720169067 94.6924667358
277 93.3092498779 94.6250762939
278 93.3526687622 94.5743789673
279 93.3503799438 94.6842575073
280 93.3598403931 94.5753860474
281 93.2994766235 94.5749588013
282 93.2836990356 94.5912246704
283 93.3285980225 94.6737442017
284 93.3774185181 94.6585693359
