compiled score function
Old best loss
garray(105.76451873779297)
Compiled loss functions
876 98.8418579102 99.3906173706
877 98.9509353638 99.3718719482
878 98.9558563232 99.5547027588
879 98.8692169189 99.4450836182
880 98.9167251587 99.3891601562
881 98.895690918 99.4336090088
882 98.9248352051 99.4302978516
883 98.8847198486 99.4040756226
884 98.9015197754 99.3948822021
885 98.7861480713 99.4108657837
886 98.8212661743 99.3631286621
887 98.8792037964 99.3634109497
888 98.917640686 99.4009475708
889 98.9342575073 99.3290939331
890 98.7911148071 99.3525543213
891 98.8026580811 99.3882293701
892 98.8161239624 99.4181365967
893 98.8836212158 99.4066619873
894 98.8784942627 99.3675384521
895 98.7688369751 99.3568344116
896 98.8320999146 99.3628768921
897 98.8781204224 99.3693313599
898 98.8071670532 99.3899002075
899 98.8398208618 99.349319458
900 98.8486557007 99.3997802734
901 98.7729797363 99.3439025879
902 98.8182983398 99.3411331177
903 98.8059387207 99.335975647
904 98.8262481689 99.3948898315
905 98.7903366089 99.5091018677
906 98.8597183228 99.3807830811
907 98.8327865601 99.3901519775
908 98.9132385254 99.3570327759
909 98.8226852417 99.3318099976
910 98.7804641724 99.3878936768
911 98.7665786743 99.2508010864
912 98.7678756714 99.369468689
913 98.775718689 99.3039093018
914 98.8192749023 99.3815231323
915 98.7788772583 99.310295105
916 98.7518997192 99.2773361206
917 98.8216400146 99.3183670044
918 98.7667770386 99.3016662598
919 98.8175582886 99.2231674194
920 98.7498168945 99.3339385986
921 98.7146453857 99.2673873901
922 98.8230743408 99.3644561768
923 98.7905883789 99.2934188843
924 98.7440185547 99.2877883911
925 98.7868041992 99.238609314
926 98.8125991821 99.2748947144
927 98.799949646 99.2732849121
928 98.7110137939 99.3152618408
929 98.7415390015 99.3060531616
930 98.7941360474 99.2425384521
931 98.8203353882 99.3369750977
932 98.773979187 99.2967987061
933 98.8489837646 99.3012924194
934 98.7624282837 99.3083877563
935 98.7391586304 99.274848938
936 98.6688156128 99.1875305176
937 98.72605896 99.284324646
938 98.7026138306 99.2215805054
939 98.7472305298 99.3055343628
940 98.7204666138 99.2229156494
941 98.7286605835 99.2702713013
942 98.7526550293 99.2552337646
943 98.6988143921 99.3091888428
944 98.7255706787 99.2550506592
945 98.6814956665 99.2566757202
946 98.6557846069 99.19140625
947 98.6805343628 99.2604827881
